,bld1,bld2,bld3,bld4,bld5,bld6,bld7,bld8,bld9,bld10,date,ist,segmentid
53,7.052974,7.051804,7.083619,7.093553,7.120062,7.101879,7.111021,7.120164,7.062476,7.059019,1.0,7.33,199.0
54,7.040833,7.006665,6.97535,6.937586,6.884925,6.802102,6.780064,6.794571,6.868815,6.90306,1.0,7.16,199.0
55,6.964341,6.981796,6.921223,6.967154,6.98039,7.043117,7.106753,7.116983,7.163935,7.224025,1.0,7.33,199.0
56,7.240608,7.250326,7.261889,7.310307,7.322876,7.387272,7.401749,7.406449,7.457779,7.572023,1.0,7.55,199.0
57,7.539644,7.543107,7.596112,7.664956,7.622946,7.677645,7.629409,7.625228,7.530124,7.43068,2.0,7.27,199.0
58,7.330173,7.283222,7.241495,7.172609,7.144326,7.153894,7.210069,7.307539,7.316941,7.303295,2.0,7.16,199.0
59,7.266975,7.223826,7.137786,6.990956,6.864465,6.757626,6.638106,6.597408,6.587616,6.561417,2.0,6.33,199.0
60,6.537118,6.462176,6.413835,6.332428,6.200822,6.052782,5.904568,5.72469,5.535784,5.306433,2.0,5.16,199.0
61,5.090291,4.92968,4.74699,4.636522,4.617647,4.594161,4.62303,4.793383,4.954839,5.078671,2.0,4.44,199.0
62,5.221658,5.471852,5.658575,5.733562,5.832392,5.910069,5.96849,5.943402,5.870598,5.916455,2.0,5.5,199.0
63,5.942291,5.965096,6.050398,6.2137,6.270203,6.29931,6.39455,6.482332,6.708335,7.230975,2.0,5.88,199.0
64,7.328827,7.344806,7.430824,7.573437,7.700266,7.910869,8.212185,8.525992,8.908355,9.379778,2.0,7.77,199.0
65,9.606565,9.858221,10.30177,10.408135,10.459686,10.646527,10.903788,11.252506,11.453353,11.283988,2.0,10.44,199.0
66,11.017212,10.875546,10.730755,10.705123,10.753207,10.859914,11.029637,11.043157,10.972133,10.944022,2.0,10.44,199.0
67,11.05177,11.438069,12.02246,12.19196,12.202754,12.079872,11.874845,11.790984,11.767212,11.704463,2.0,11.21,199.0
68,11.525857,11.164776,11.00472,10.94128,10.736529,10.47947,10.197533,9.988691,9.775219,9.440159,2.0,9.6,199.0
69,9.096423,8.894743,8.66219,8.383724,8.050347,7.786621,7.647851,7.621352,7.685739,7.815516,2.0,7.33,199.0
70,8.02317,8.298991,8.601398,8.906309,9.011339,8.893384,8.77149,8.629824,8.50151,8.473278,2.0,8.44,199.0
71,8.407754,8.326497,8.242884,8.275406,8.415019,8.620074,8.806048,9.031395,9.252927,9.437689,2.0,8.77,199.0
72,9.553641,9.660821,9.747808,9.794108,9.845835,9.821248,9.641075,9.536522,9.534483,9.351588,2.0,9.38,199.0
73,8.976588,8.498306,8.300559,8.378478,8.259017,7.971651,7.887913,7.864018,7.761948,7.577737,2.0,7.88,199.0
74,7.372118,7.159981,7.015189,6.916192,6.770534,6.707612,6.622316,6.49839,6.37662,6.252694,2.0,6.66,199.0
75,6.134739,5.993073,5.844987,5.236424,4.111978,4.137253,4.212549,4.302894,4.410279,4.43992,2.0,4.5,199.0
76,4.431592,4.498369,4.589948,4.696272,4.709109,4.660561,4.787155,5.069892,5.386068,5.629935,2.0,5.05,199.0
77,5.836165,5.944397,6.011347,6.084368,6.156369,6.223126,6.294953,6.360842,6.415132,6.426753,2.0,6.27,199.0
78,6.418602,6.387553,6.399174,6.394512,6.350609,6.302411,6.259375,6.209596,6.161897,6.117321,2.0,6.05,199.0
79,6.069796,6.011519,5.923426,5.875708,5.851965,5.84362,5.796962,5.753427,5.701566,5.670517,2.0,5.5,199.0
80,5.666528,5.641918,5.653345,5.682503,5.728621,5.740241,5.751862,5.763483,5.775104,5.786724,2.0,5.38,199.0
81,5.782062,5.757931,5.748933,5.718732,5.696012,5.593157,5.508167,5.464458,5.43341,5.445224,2.0,5.0,199.0
82,5.456651,5.468465,5.479892,5.491513,5.503134,5.514755,5.506603,5.494286,5.54981,5.581009,2.0,4.88,199.0
83,5.635493,5.64692,5.708491,5.855402,5.927209,6.010636,6.119215,6.54052,7.361097,7.380543,2.0,5.44,199.0
84,7.313931,7.248253,7.171129,7.048388,6.88801,6.649406,6.410175,6.155201,5.873301,5.661339,2.0,5.55,199.0
85,5.462455,5.280218,5.253912,5.302883,5.320462,5.253812,5.19223,5.163909,5.233626,5.307402,2.0,4.55,199.0
86,5.316653,5.330243,5.232306,5.05198,4.941444,5.033881,5.186469,5.116051,4.781869,4.915995,3.0,4.72,199.0
87,5.438475,5.882396,5.827305,5.512105,5.155316,4.855202,4.731003,4.743375,4.796336,4.846175,3.0,4.27,199.0
88,4.938506,5.156065,5.683288,6.438479,6.997271,7.619951,7.699975,7.606197,7.583362,7.521674,3.0,7.1,199.0
89,7.457037,7.394376,7.365227,7.418775,7.465945,7.556368,7.708195,7.762199,7.676923,7.592338,3.0,7.33,199.0
90,7.566102,7.500704,7.420526,7.303614,7.18278,7.077556,6.954991,6.69991,6.441357,6.258324,3.0,6.44,199.0
91,6.102038,5.958378,5.765497,5.530189,5.32922,5.203184,5.075238,4.990653,4.947941,4.863461,3.0,4.77,199.0
92,4.895153,4.983951,4.968231,4.788078,4.625617,4.497671,4.397477,4.318339,4.214088,4.147611,3.0,4.22,199.0
93,4.087937,4.02226,3.995086,4.044924,4.117483,4.239302,4.313149,4.175945,4.034883,4.021343,3.0,4.16,199.0
94,4.182531,4.483174,4.77324,4.904254,4.986525,5.140154,5.268149,5.399924,5.481434,5.617652,3.0,5.33,199.0
95,5.636272,5.586204,5.579846,5.642168,5.795973,5.825969,5.783263,5.494982,5.369628,5.337763,3.0,5.55,199.0
96,5.221948,5.142381,5.110516,5.029051,5.029609,5.01371,4.99432,4.99888,4.884973,4.784767,3.0,5.05,199.0
97,4.741625,4.759883,4.805211,4.805769,4.822823,4.909062,5.054114,5.099432,5.1,5.066228,3.0,5.11,199.0
98,4.96897,4.959137,5.072263,5.191131,5.302349,5.370218,5.250938,4.955258,4.683165,4.473341,3.0,5.05,199.0
99,4.310876,4.198867,4.066585,3.903236,3.74267,3.628762,3.530464,3.452982,3.340982,3.223269,3.0,3.55,199.0
100,3.1456,3.218674,3.490674,3.885142,4.266598,4.766692,5.289686,5.671666,6.06666,6.50899,3.0,5.55,199.0
101,6.866179,7.023191,7.005028,6.996226,7.09566,7.155547,7.19254,7.193117,7.159336,7.063301,3.0,7.1,199.0
102,7.028302,7.06321,7.246934,7.556587,7.823568,8.119,8.238912,8.258202,8.318965,8.355082,3.0,8.1,199.0
103,8.408721,8.567474,8.598227,8.410433,8.228704,8.244713,8.396519,8.520764,8.614292,8.617812,3.0,8.33,199.0
104,8.503904,8.355656,8.108543,7.822576,7.561592,7.414025,7.258676,7.026988,6.798605,6.570223,3.0,6.99,199.0
105,6.360398,6.184049,6.010649,5.855643,5.724903,5.585159,5.550067,5.56505,5.602583,5.619474,3.0,5.5,199.0
106,5.648856,5.603306,5.60355,5.603787,5.604032,5.604269,5.589768,5.535026,5.490516,5.507407,3.0,5.5,199.0
107,5.553439,5.569293,5.605955,5.6062,5.591695,5.519263,5.41526,5.378209,5.392324,5.430725,3.0,5.33,199.0
108,5.430969,5.431206,5.431451,5.431688,5.449619,5.494611,5.494851,5.495092,5.495333,5.495578,3.0,5.44,199.0
109,5.495815,5.49606,5.496297,5.496537,5.514469,5.542811,5.49726,5.497501,5.516477,5.575165,3.0,5.44,199.0
110,5.612703,5.63063,5.690363,5.727896,5.758661,5.859503,5.905535,5.90578,5.920759,5.958296,3.0,5.83,199.0
111,5.976223,6.035957,6.09118,6.152821,6.212728,6.267778,6.329424,6.398518,6.480806,6.498733,3.0,6.27,199.0
112,6.576156,6.65844,6.675331,6.721363,6.721604,6.703118,6.677335,6.722331,6.787432,6.934068,3.0,6.61,199.0
113,6.877425,6.875581,6.92609,6.882881,6.825403,6.852381,6.840546,6.838142,7.013966,6.890414,3.0,6.49,199.0
114,6.405939,5.998911,5.612173,5.187634,5.120328,5.120803,5.308886,5.560825,5.788898,6.548618,3.0,5.22,199.0
115,7.624018,8.45444,9.271873,10.014957,10.61472,11.098272,11.456692,11.683851,11.83522,11.955039,4.0,11.05,199.0
116,11.969071,11.917681,11.910824,11.87641,11.76078,11.646272,11.592191,11.514442,11.360573,11.234436,4.0,10.32,199.0
117,11.023321,10.792508,10.709292,10.425144,10.050536,9.900437,9.704034,9.42295,9.266663,9.163098,4.0,7.66,199.0
118,9.049415,9.061821,9.160169,9.227111,9.348446,9.464051,9.455141,9.457522,9.46568,9.522719,4.0,8.16,199.0
0,5.420865,5.987549,6.554234,7.120919,7.687603,8.254288,9.428629,9.994642,9.347357,8.700072,0.0,9.1,200.0
1,10.480726,11.654396,12.828065,13.39475,12.747465,12.100852,11.452896,10.805611,9.551342,8.904057,0.0,10.1,200.0
2,8.863757,8.216472,7.569188,7.528888,6.882275,6.841303,6.194018,6.760703,7.934372,8.501057,0.0,7.6,200.0
3,8.460757,8.420457,8.380157,8.947513,10.120511,11.29418,11.268817,10.658874,10.655916,10.652958,0.0,11.66,200.0
4,10.649999,10.647041,10.644132,10.03414,10.031182,10.028224,9.418281,9.415323,8.80538,8.802422,0.0,9.71,200.0
5,8.192479,8.18957,8.186563,8.183604,7.573662,7.570703,7.567745,6.957802,6.954844,6.344901,0.0,7.66,200.0
6,6.341992,6.338985,5.729042,5.726084,5.723126,5.720168,5.717209,5.107267,5.104308,5.101399,0.0,5.94,200.0
7,5.098392,5.095434,5.092476,5.089517,5.086559,4.476616,4.473658,4.4707,4.467791,3.857799,0.0,5.05,200.0
8,3.854841,3.851883,3.848925,3.845966,3.843008,3.84005,3.837092,3.834183,3.224191,3.221233,0.0,4.05,200.0
9,3.834271,4.453745,5.680205,6.29968,7.526139,8.145614,8.764881,8.777579,8.790069,8.80256,0.0,9.38,200.0
10,8.81505,8.82754,8.84003,8.245536,8.258026,8.270308,8.283006,8.295497,8.307987,7.713492,0.0,8.83,200.0
11,7.725983,7.738473,7.750963,7.156469,7.168751,7.181449,6.586954,6.599445,6.611935,6.01744,0.0,6.83,200.0
12,6.029931,6.042421,5.447926,5.460208,5.472907,5.485397,4.890903,4.903393,4.915883,4.928373,0.0,5.11,200.0
0,4.933422,4.53906,4.186873,3.961246,4.072883,4.220701,4.232024,4.415239,4.643525,4.821068,0.0,5.16,202.0
1,5.010968,5.232748,5.442059,5.617592,5.772911,5.855491,5.917134,6.009995,5.861355,5.350517,0.0,6.05,202.0
2,4.968475,4.990232,5.244836,5.491098,5.589718,5.642343,5.640569,5.632593,5.599265,5.580698,0.0,5.88,202.0
3,5.57281,5.625538,5.619853,5.568677,5.484296,5.416438,5.385767,5.351252,5.340614,5.345585,0.0,5.61,202.0
4,5.462917,5.611124,5.772433,5.843589,5.853464,5.823683,5.785995,5.811198,5.870522,5.974232,0.0,6.22,202.0
5,6.011624,6.028275,6.069354,6.135766,6.229242,6.277037,6.324708,6.337862,6.368228,6.344893,0.0,6.49,202.0
6,6.285212,6.212034,6.192505,6.215099,6.209571,6.036414,5.761552,5.607126,5.55317,5.468912,0.0,5.55,202.0
7,5.444501,5.554245,5.863538,5.867599,5.871729,5.875359,5.879964,5.831323,5.772972,5.77147,0.0,5.77,202.0
8,5.667451,5.720449,5.618431,5.449088,5.231244,4.958401,4.777732,4.83338,4.942211,5.00336,0.0,5.22,202.0
9,5.113191,5.326339,5.656829,5.996985,6.113309,6.22564,6.384455,6.448287,6.393769,6.391267,0.0,6.49,202.0
10,6.391748,6.343905,6.391061,6.393218,6.026383,6.432196,6.880028,6.895177,6.683009,6.571657,0.0,6.61,202.0
11,6.518313,6.517137,6.622126,6.357458,6.082607,5.793771,5.789586,5.849084,5.850565,5.793055,0.0,5.94,202.0
12,5.849545,6.064701,6.236866,6.291348,6.245179,6.079661,5.641827,5.473475,5.360964,5.194454,0.0,5.33,202.0
13,5.243443,5.136942,5.137423,5.077921,5.136403,5.030735,4.921216,5.136205,5.356695,5.685351,0.0,5.83,202.0
14,5.75135,5.645499,5.53233,5.687478,5.968642,6.140957,6.085281,5.976605,5.758928,5.805759,0.0,5.94,202.0
15,5.86424,5.866739,5.760887,5.698718,5.649033,5.481524,5.47918,5.587836,5.540168,5.269983,0.0,5.33,202.0
16,5.261147,5.203629,5.585626,5.917108,6.149264,6.094588,6.261244,6.264576,6.313391,6.315556,0.0,6.44,202.0
17,6.374037,6.425702,6.427017,6.427507,6.103498,5.823154,5.928984,5.929466,5.929964,5.882113,0.0,5.99,202.0
18,5.930111,6.098592,6.318248,6.430572,6.491895,6.493393,6.493875,6.434373,6.328522,6.384353,0.0,6.38,202.0
19,6.326835,6.109992,6.161205,6.05546,5.92697,5.75958,5.571249,5.343924,5.042789,4.927642,0.0,4.94,202.0
20,4.846125,4.732234,4.577709,4.524075,4.45782,4.497523,4.539671,4.529078,4.517259,4.490235,0.0,4.55,202.0
21,4.46391,4.448979,4.364594,4.366626,4.470213,4.542225,4.645209,4.719826,4.769961,4.778521,0.0,4.83,202.0
22,4.8139,4.9078,5.006407,5.025951,5.029474,5.07648,5.134112,5.184978,5.306441,5.466512,0.0,5.5,202.0
23,5.613442,5.706883,5.692941,5.5703,5.509976,5.549454,5.609551,5.639423,5.581069,5.523115,0.0,5.55,202.0
24,5.524226,5.560922,5.557546,5.520386,5.526128,5.564838,5.602523,5.554704,5.516995,5.603724,0.0,5.55,202.0
25,5.678037,4.947617,4.316677,4.418272,4.381501,4.376522,4.325223,4.235091,4.193007,4.23025,0.0,4.44,202.0
26,4.402628,4.666479,4.898607,5.129679,5.406831,5.765864,6.252769,6.887444,7.39899,7.431906,0.0,7.33,202.0
27,7.296368,7.348504,7.461532,7.485558,7.529079,7.684542,7.862104,8.048208,8.504855,8.733285,0.0,8.55,202.0
28,8.535737,8.582437,8.818476,8.937173,8.806614,8.706421,8.674381,8.563554,8.470879,8.393491,1.0,8.71,202.0
29,8.36996,8.427233,8.668641,8.865679,8.7027,8.504639,8.531416,8.933699,9.319213,9.322191,1.0,9.44,202.0
30,8.98056,8.9213,9.107404,9.080698,9.112927,9.216644,8.950324,8.273563,8.200277,8.243595,1.0,8.88,202.0
31,8.169372,8.296003,9.002962,9.501276,9.130377,8.874229,8.688603,8.437282,8.145931,8.232676,1.0,8.94,202.0
32,8.407307,8.326167,8.199388,7.994625,7.841298,7.690132,7.651571,7.750304,7.728375,7.630136,1.0,8.6,202.0
33,7.599266,7.54328,7.55297,7.536515,7.519711,7.502622,7.431033,7.366559,7.381083,7.364823,1.0,8.49,202.0
34,7.300822,7.246067,7.255017,7.238661,7.221573,7.204484,7.187395,7.216731,7.23835,7.194105,1.0,8.49,202.0
35,7.231452,7.262169,7.258933,7.280941,7.091659,6.662337,6.363254,6.329082,6.189354,6.050939,1.0,7.77,202.0
36,6.095511,6.602261,6.995743,6.841571,6.798422,6.773301,6.640157,6.655642,6.661174,6.567516,1.0,8.27,202.0
37,6.526838,6.464438,6.432666,6.327242,8.473777,11.284382,8.793164,8.810836,8.960406,8.828681,1.0,10.27,202.0
38,8.622448,8.37519,8.231129,8.195202,8.121326,7.979155,8.008567,8.22506,8.294827,8.192077,1.0,9.66,202.0
39,8.059805,7.916802,7.799633,7.601268,7.411533,7.374328,7.344198,7.294114,7.197291,7.108343,1.0,8.66,202.0
40,7.028344,6.903501,6.836043,6.756979,6.596826,6.459642,6.390242,6.242079,5.970511,5.839389,1.0,7.38,202.0
41,5.838481,5.688046,5.676384,6.088064,6.482481,6.683784,7.075946,7.303011,7.108452,7.034012,1.0,8.33,202.0
42,7.245616,7.547388,7.766483,7.956394,8.117189,8.182142,8.277985,8.625019,8.890441,8.819543,1.0,9.94,202.0
43,8.697733,8.526718,8.271907,8.052641,7.90987,7.794673,7.710531,7.648761,7.518983,7.298523,1.0,8.49,202.0
44,7.084689,6.894926,6.710469,6.50893,6.293068,6.111772,5.991444,5.923213,5.917146,5.991564,1.0,7.05,202.0
45,6.138534,6.321729,6.485357,6.535064,6.51611,6.452221,6.404063,6.307981,6.209341,6.136542,1.0,7.1,202.0
46,6.142663,6.149119,6.091684,6.03227,5.974844,5.925031,5.895383,5.853001,5.790811,5.7793,1.0,6.55,202.0
47,5.689795,5.73076,5.836065,5.959103,6.099053,6.222163,6.403212,6.628737,6.838792,6.913752,1.0,7.72,202.0
48,6.934184,6.886277,6.890257,6.986289,7.05946,7.132165,7.21052,7.294033,7.312146,7.268536,1.0,7.77,202.0
49,7.16651,7.167391,7.214269,7.163853,7.137812,6.99077,6.855177,6.753263,6.658979,6.548233,1.0,7.05,202.0
50,6.498516,6.328717,6.3547,6.415319,6.839822,7.251362,7.486118,7.516776,7.718895,7.743246,1.0,8.16,202.0
51,7.750321,7.757621,7.610227,7.402125,6.927741,6.733896,6.570625,6.3626,6.248996,6.200484,1.0,6.49,202.0
52,6.172717,6.290628,6.43768,6.497428,6.510871,6.551281,6.573357,6.577444,6.63924,6.605201,1.0,6.88,202.0
53,6.714367,6.984243,7.396325,7.828619,8.208464,8.516143,8.681282,8.852603,8.975117,9.030249,1.0,9.16,202.0
54,9.122432,9.276455,9.495009,9.646283,9.714189,9.676598,9.613157,9.550961,9.473845,9.394159,1.0,9.44,202.0
55,9.335015,9.281244,9.28427,9.288586,9.207311,9.064803,8.919297,8.770777,8.618104,8.474844,1.0,8.6,202.0
56,8.297957,8.118044,7.93931,7.755027,7.573797,7.461204,7.411502,7.384644,7.395649,7.401103,1.0,7.49,202.0
57,7.40618,7.411258,7.41642,7.386775,7.316678,7.333518,7.435068,7.458195,7.447562,7.415011,2.0,7.49,202.0
58,7.41953,7.440367,7.34385,7.54804,7.972809,8.181791,8.302097,8.348272,8.382715,8.45523,2.0,8.27,202.0
59,8.520825,8.582578,8.704775,8.807418,8.792199,8.815946,8.910971,8.923662,8.895919,8.753459,2.0,8.71,202.0
60,8.574198,8.606205,8.642063,8.698466,8.749562,8.762693,8.804855,8.780045,8.832903,8.884464,2.0,8.66,202.0
61,8.853444,8.853043,8.899062,8.994886,9.074492,9.137924,9.2424,9.417457,9.549955,9.63726,2.0,9.21,202.0
62,9.71952,9.841989,9.872619,9.933961,10.002554,10.066435,10.090397,9.994085,9.831916,9.729093,2.0,9.49,202.0
63,9.697756,9.734957,9.831256,9.744249,9.590117,9.470287,9.440967,9.482387,9.420823,9.0977,2.0,9.05,202.0
64,8.85585,8.673396,8.608382,8.438244,8.209972,7.982136,7.765633,7.609171,7.550288,7.624281,2.0,7.55,202.0
65,7.542163,7.375259,7.249931,7.161347,7.076543,6.896113,6.700799,6.557505,6.446515,6.141325,2.0,6.49,202.0
66,5.923076,6.070337,6.150351,6.233411,6.263645,6.162593,6.326809,6.801608,7.371681,7.555904,2.0,7.38,202.0
67,7.456934,7.361673,7.34017,7.421381,7.247653,7.121539,7.311029,7.279679,7.447497,7.699773,2.0,7.55,202.0
68,7.685918,7.496934,7.436671,7.590254,7.684291,7.772484,7.866512,7.854245,7.78285,7.755251,2.0,7.72,202.0
69,7.785606,7.940895,8.22701,8.379658,8.322383,8.257287,8.197284,8.135437,8.044439,7.896695,2.0,7.94,202.0
70,7.662621,7.437148,7.299972,7.201458,7.112946,6.998641,6.864886,6.687328,6.476566,6.270425,2.0,6.38,202.0
71,6.043768,5.797137,5.601819,5.412043,5.234888,5.06747,4.951553,4.916502,4.956138,5.02941,2.0,5.22,202.0
72,5.169665,5.322666,5.396501,5.41992,5.40631,5.440839,5.444089,5.426947,5.404844,5.386797,2.0,5.55,202.0
73,5.354273,5.299062,5.241445,5.21298,5.203834,5.241938,5.276891,5.304194,5.289162,5.20714,2.0,5.33,202.0
74,5.110651,5.01179,4.938255,4.852197,4.810849,4.790705,4.802078,4.836191,4.849282,4.860166,2.0,5.05,202.0
75,4.910597,4.958039,5.081332,5.202103,5.362944,5.487408,5.628656,5.730276,5.815312,5.924807,2.0,6.16,202.0
76,6.056763,6.121984,6.182509,6.258757,6.339834,6.404398,6.360495,6.33023,6.340784,6.39067,2.0,6.55,202.0
77,6.457737,6.527369,6.628394,6.729867,6.792437,6.870413,6.904586,6.81537,6.7559,6.715653,2.0,6.83,202.0
78,6.71233,6.744463,6.703109,6.645275,6.636411,6.589455,6.537448,6.49696,6.597243,6.701737,2.0,6.94,202.0
79,6.811288,6.917392,7.028758,7.536691,7.630231,7.800532,8.178324,8.757529,9.485092,10.061095,2.0,10.32,202.0
80,10.557505,10.883135,10.974466,10.90269,10.723711,10.55054,10.397038,10.26452,10.095081,9.85294,2.0,9.77,202.0
81,9.560899,9.28134,9.053925,8.844291,8.635386,8.508989,8.411965,8.296981,8.179083,8.062176,2.0,8.05,202.0
82,7.942147,7.817766,7.693071,7.53318,7.311972,7.035753,6.898655,6.925451,6.905379,6.587205,2.0,6.88,202.0
83,6.163181,6.050329,6.046825,6.085772,6.167807,6.330722,6.504114,6.753565,6.99465,7.174478,2.0,6.94,202.0
84,7.322588,7.39159,7.427323,7.493791,7.595618,7.751065,7.759699,7.590468,7.517886,7.602773,2.0,7.44,202.0
85,7.781019,8.15836,8.558842,8.730707,8.759034,8.62791,8.485468,8.316808,8.160813,7.999894,2.0,7.94,202.0
86,7.857742,7.687156,7.544723,7.379381,7.28426,7.16607,7.041319,6.880624,6.716682,6.578144,3.0,6.66,202.0
87,6.378447,6.199436,6.053442,5.955547,5.838562,5.750282,5.708419,5.620002,5.519608,5.474,3.0,5.55,202.0
88,5.490891,5.542837,5.53395,5.503161,5.428055,5.401626,5.419994,5.385199,5.344135,5.360827,3.0,5.38,202.0
89,5.292276,5.149175,5.097709,5.127372,5.131617,5.173309,5.249542,5.313804,5.378941,5.441269,3.0,5.38,202.0
90,5.472955,5.498212,5.619865,5.717582,5.766357,5.829803,5.893204,5.958902,5.905342,5.742877,3.0,5.77,202.0
91,5.589182,5.35036,5.347553,5.644341,5.803129,5.872605,5.878766,5.831554,5.758085,5.696904,3.0,5.66,202.0
92,5.67923,5.72894,5.84307,6.024985,6.201368,6.234362,6.200852,6.347868,6.445635,6.291895,3.0,6.16,202.0
93,6.282802,6.130662,5.882823,5.722297,5.735556,5.723119,5.648092,5.584205,5.593296,5.681266,3.0,5.55,202.0
94,5.746849,5.80302,5.865901,5.885255,5.869199,5.69177,5.326147,5.144184,5.203682,5.266158,3.0,5.22,202.0
95,5.18592,5.133343,5.125298,4.96717,4.805791,4.645962,4.53469,4.414647,4.255157,4.134148,3.0,4.27,202.0
96,4.063185,3.964378,3.845883,3.715561,3.663556,3.603479,3.543635,3.510606,3.551475,3.720841,3.0,3.72,202.0
97,4.050366,4.420003,4.719728,4.996509,5.129814,5.219252,5.386028,5.2604,5.199718,5.56219,3.0,5.38,202.0
98,5.704409,5.874396,6.121772,6.490758,6.783312,6.748623,7.020383,7.108573,6.94561,6.827792,3.0,6.77,202.0
99,6.728365,6.723739,6.85357,7.103662,7.34377,7.694629,8.019981,8.181434,8.336695,8.23762,3.0,7.94,202.0
100,8.031369,7.746232,7.46369,7.25749,7.097512,6.881073,6.654205,6.477148,6.333264,6.23003,3.0,6.27,202.0
101,6.067979,5.900839,5.795357,5.645872,5.446806,5.296181,5.187226,5.069753,4.978275,4.928332,3.0,5.05,202.0
102,4.832135,4.690955,4.508864,4.30934,4.273354,4.295686,4.360732,4.568937,4.851429,5.108203,3.0,5.0,202.0
103,5.312896,5.447616,5.492272,5.557766,5.821865,6.095117,6.315391,6.441189,6.588106,6.878319,3.0,6.55,202.0
104,7.156089,7.102513,6.988789,6.991438,6.846267,6.830104,6.85308,6.930709,7.060995,7.069993,3.0,6.94,202.0
105,7.078509,7.115887,7.061661,7.018239,7.034212,6.915679,6.589941,6.209588,5.80381,5.292824,3.0,5.77,202.0
106,4.779516,4.344189,4.010221,3.858821,3.838937,3.645858,3.609134,3.899189,3.980153,4.052823,3.0,4.16,202.0
107,4.271229,4.490797,4.647035,4.815545,5.177781,5.501695,5.81028,6.294334,6.838564,7.097193,3.0,6.72,202.0
108,7.215199,7.375851,7.727118,7.999119,8.311484,8.877524,9.200298,9.221322,9.072759,8.853918,3.0,8.6,202.0
109,9.159375,9.438707,9.335049,9.510044,9.867518,10.265226,10.395782,10.500027,10.490908,9.831474,3.0,9.77,202.0
0,6.83,6.991641,7.200902,7.036003,6.400398,6.388565,6.035457,6.441485,6.974382,7.567778,0.0,7.22,205.0
1,8.025114,8.601728,8.916855,9.31593,9.65751,9.861541,9.674607,9.523141,9.423921,9.379718,0.0,8.71,205.0
2,9.279482,9.061493,9.008877,8.806901,8.674,8.400637,8.346946,8.294329,7.906981,7.48514,0.0,6.94,205.0
3,7.561661,7.177604,7.167351,7.15675,7.069396,6.786783,6.093293,5.910765,5.784711,5.657272,0.0,5.44,205.0
4,5.569738,5.556599,5.363793,5.175729,5.509835,5.204272,5.311584,5.459022,6.238911,6.428077,0.0,5.11,205.0
5,6.513474,6.470416,6.890172,7.985704,8.250804,8.306967,8.472792,8.604328,8.96142,9.225167,0.0,8.71,205.0
6,9.289863,10.086632,10.237502,10.303014,9.458,9.426738,9.552677,9.577693,9.595314,9.377361,0.0,8.33,205.0
7,9.138315,9.13384,10.1515,9.319689,9.297032,9.343386,9.385216,9.482895,9.364817,9.146842,0.0,7.83,205.0
8,8.9934,7.901421,8.009437,8.005375,7.930076,7.887849,8.915798,8.844799,8.807337,8.882464,0.0,7.6,205.0
9,8.998629,10.281176,10.39929,10.564191,9.451226,9.420687,9.416002,9.412368,8.168997,8.141064,0.0,8.94,205.0
10,6.840762,6.712898,6.59454,6.465431,6.384012,6.316115,6.278421,6.2736,6.262434,6.239315,0.0,5.77,205.0
11,6.225213,6.230071,6.228726,4.813796,4.799372,4.79264,4.774374,4.729913,4.684657,3.196781,0.0,4.5,205.0
